2025-04-08 19:30:02,015 - __main__ - INFO - Analogy request: король:мужчина::королева:? by user 5163520397
2025-04-08 19:30:02,353 - aiogram.event - INFO - Update id=841777153 is handled. Duration 338 ms by bot id=8142701752
2025-04-08 19:31:09,549 - __main__ - INFO - Similar words search for 'корова' by user 5163520397
2025-04-08 19:31:10,044 - __main__ - INFO - Found 5 similar words for 'корова'
2025-04-08 19:31:10,257 - aiogram.event - INFO - Update id=841777154 is handled. Duration 709 ms by bot id=8142701752
2025-04-08 19:33:34,087 - aiogram.dispatcher - WARNING - Received SIGINT signal
2025-04-08 19:33:34,088 - aiogram.dispatcher - INFO - Polling stopped for bot @nlp_alchemist_bot id=8142701752 - 'Нейроалхимик'
2025-04-08 19:33:34,089 - aiogram.dispatcher - INFO - Polling stopped
2025-04-08 19:33:34,348 - __main__ - INFO - Bot polling stopped
2025-04-08 19:35:58,080 - __main__ - INFO - Initializing AlchemyBot
2025-04-08 19:36:01,998 - __main__ - INFO - Starting bot polling
2025-04-08 19:36:02,001 - aiogram.dispatcher - INFO - Start polling
2025-04-08 19:36:02,127 - aiogram.dispatcher - INFO - Run polling for bot @nlp_alchemist_bot id=8142701752 - 'Нейроалхимик'
2025-04-08 19:36:09,110 - __main__ - INFO - Semantic mix request for expression: корова молоко by user 5163520397
2025-04-08 19:36:09,508 - aiogram.event - INFO - Update id=841777155 is handled. Duration 398 ms by bot id=8142701752
2025-04-08 19:36:28,301 - __main__ - INFO - Semantic mix request for expression: корова + молоко - вымя by user 5163520397
2025-04-08 19:36:28,512 - __main__ - INFO - Semantic mix completed with 5 results
2025-04-08 19:36:28,749 - aiogram.event - INFO - Update id=841777156 is handled. Duration 448 ms by bot id=8142701752
2025-04-08 19:36:55,356 - __main__ - INFO - Semantic mix request for expression: корова + молоко - вымя 0.1 0.1 0.1 by user 5163520397
2025-04-08 19:36:55,587 - aiogram.event - INFO - Update id=841777157 is handled. Duration 231 ms by bot id=8142701752
2025-04-08 19:37:09,507 - __main__ - INFO - Semantic mix request for expression: корова + молоко - вымя 0.1 0.1 by user 5163520397
2025-04-08 19:37:09,668 - aiogram.event - INFO - Update id=841777158 is handled. Duration 161 ms by bot id=8142701752
2025-04-08 19:37:21,489 - __main__ - INFO - Semantic mix request for expression: корова + молоко - вымя 0.1 0.9 by user 5163520397
2025-04-08 19:37:21,630 - aiogram.event - INFO - Update id=841777159 is handled. Duration 141 ms by bot id=8142701752
2025-04-08 19:38:01,850 - __main__ - INFO - Semantic mix request for expression: корова - бык by user 5163520397
2025-04-08 19:38:01,902 - __main__ - INFO - Semantic mix completed with 5 results
2025-04-08 19:38:02,047 - aiogram.event - INFO - Update id=841777160 is handled. Duration 197 ms by bot id=8142701752
2025-04-08 19:39:44,196 - aiogram.dispatcher - WARNING - Received SIGINT signal
2025-04-08 19:39:44,200 - aiogram.dispatcher - INFO - Polling stopped for bot @nlp_alchemist_bot id=8142701752 - 'Нейроалхимик'
2025-04-08 19:39:44,203 - aiogram.dispatcher - INFO - Polling stopped
2025-04-08 19:39:44,463 - __main__ - INFO - Bot polling stopped
2025-04-08 19:59:07,222 - __main__ - INFO - Initializing AlchemyBot
2025-04-08 19:59:08,327 - __main__ - INFO - Starting bot polling
2025-04-08 19:59:08,330 - aiogram.dispatcher - INFO - Start polling
2025-04-08 19:59:08,472 - aiogram.dispatcher - INFO - Run polling for bot @nlp_alchemist_bot id=8142701752 - 'Нейроалхимик'
2025-04-08 19:59:23,865 - __main__ - INFO - Commands list requested by user 5163520397
2025-04-08 19:59:24,433 - aiogram.event - INFO - Update id=841777161 is handled. Duration 569 ms by bot id=8142701752
2025-04-08 19:59:37,827 - __main__ - INFO - Semantic mix request for expression: корова ящер by user 5163520397
2025-04-08 19:59:38,034 - aiogram.event - INFO - Update id=841777162 is handled. Duration 207 ms by bot id=8142701752
2025-04-08 19:59:50,021 - __main__ - INFO - Semantic mix request for expression: корова + ящер by user 5163520397
2025-04-08 19:59:50,213 - aiogram.event - INFO - Update id=841777163 is handled. Duration 192 ms by bot id=8142701752
2025-04-08 20:00:01,241 - __main__ - INFO - Semantic mix request for expression: 1 корова + 1 молоко by user 5163520397
2025-04-08 20:00:01,494 - aiogram.event - INFO - Update id=841777164 is handled. Duration 253 ms by bot id=8142701752
2025-04-08 20:00:10,959 - __main__ - INFO - Help command from user 5163520397
2025-04-08 20:00:11,129 - aiogram.event - INFO - Update id=841777165 is handled. Duration 170 ms by bot id=8142701752
2025-04-08 20:00:35,024 - __main__ - INFO - Semantic mix request for expression: 0.5 корова + 0.1 бык - 0.2 вымя by user 5163520397
2025-04-08 20:00:35,174 - aiogram.event - INFO - Update id=841777166 is handled. Duration 150 ms by bot id=8142701752
2025-04-08 20:03:46,393 - aiogram.event - INFO - Update id=841777167 is handled. Duration 179 ms by bot id=8142701752
2025-04-08 20:03:52,573 - __main__ - INFO - Similar words search for 'три' by user 5163520397
2025-04-08 20:03:52,745 - aiogram.event - INFO - Update id=841777168 is handled. Duration 172 ms by bot id=8142701752
2025-04-08 20:04:01,514 - aiogram.dispatcher - WARNING - Received SIGINT signal
2025-04-08 20:04:01,517 - aiogram.dispatcher - INFO - Polling stopped for bot @nlp_alchemist_bot id=8142701752 - 'Нейроалхимик'
2025-04-08 20:04:01,518 - aiogram.dispatcher - INFO - Polling stopped
2025-04-08 20:04:01,771 - __main__ - INFO - Bot polling stopped
2025-04-08 20:04:21,735 - __main__ - INFO - Initializing AlchemyBot
2025-04-08 20:04:24,232 - __main__ - INFO - Starting bot polling
2025-04-08 20:04:24,234 - aiogram.dispatcher - INFO - Start polling
2025-04-08 20:04:24,354 - aiogram.dispatcher - INFO - Run polling for bot @nlp_alchemist_bot id=8142701752 - 'Нейроалхимик'
2025-04-08 20:04:35,825 - aiogram.event - INFO - Update id=841777169 is handled. Duration 399 ms by bot id=8142701752
2025-04-08 20:04:44,518 - __main__ - INFO - Similar words search for 'кот' by user 5163520397
2025-04-08 20:04:44,685 - aiogram.event - INFO - Update id=841777170 is handled. Duration 168 ms by bot id=8142701752
2025-04-08 20:04:57,887 - aiogram.dispatcher - WARNING - Received SIGINT signal
2025-04-08 20:04:57,889 - aiogram.dispatcher - INFO - Polling stopped for bot @nlp_alchemist_bot id=8142701752 - 'Нейроалхимик'
2025-04-08 20:04:57,889 - aiogram.dispatcher - INFO - Polling stopped
2025-04-08 20:04:58,148 - __main__ - INFO - Bot polling stopped
2025-04-08 20:26:19,758 - __main__ - INFO - Initializing AlchemyBot
2025-04-08 20:26:22,270 - __main__ - INFO - Starting bot polling
2025-04-08 20:26:22,274 - aiogram.dispatcher - INFO - Start polling
2025-04-08 20:26:22,413 - aiogram.dispatcher - INFO - Run polling for bot @nlp_alchemist_bot id=8142701752 - 'Нейроалхимик'
2025-04-08 20:26:29,778 - __main__ - INFO - Help command from user 5163520397
2025-04-08 20:26:30,295 - aiogram.event - INFO - Update id=841777171 is handled. Duration 517 ms by bot id=8142701752
2025-04-08 20:26:43,393 - __main__ - INFO - Between words search: день and ночь by user 5163520397
2025-04-08 20:26:50,396 - __main__ - INFO - Found 5 between words results
